date,open,high,low,close,volume
2004-08-06,0.7731,0.7808,0.7119,0.7218,508894800
2004-08-09,0.7425,0.7708,0.7280,0.7540,157921200
2004-08-10,0.7992,0.8213,0.7831,0.8137,205191600
2004-08-11,0.7976,0.8030,0.7846,0.7900,96381600
2004-08-12,0.7923,0.7946,0.7701,0.7716,65438400
2004-08-13,0.7884,0.8091,0.7831,0.8037,81570000
2004-08-16,0.7946,0.8160,0.7900,0.7961,53173200
2004-08-17,0.8137,0.8443,0.8060,0.8397,74491200
2004-08-18,0.8435,0.8956,0.8367,0.8956,87242400
2004-08-19,0.8864,0.9063,0.8788,0.8925,72440400
2004-08-20,0.8879,0.9584,0.8849,0.9454,119904000
2004-08-23,0.9660,0.9760,0.9553,0.9660,80002800
2004-08-24,0.9844,0.9844,0.9117,0.9300,93942000
2004-08-25,0.9507,0.9767,0.9331,0.9698,72130800
2004-08-26,0.9668,0.9783,0.9607,0.9721,61272000
2004-08-27,0.9729,1.0043,0.9721,0.9905,56512800
2004-08-30,0.9890,0.9920,0.9568,0.9576,62805600
2004-08-31,0.9614,0.9660,0.9239,0.9538,58706400
2004-09-01,0.9415,0.9859,0.9293,0.9721,59174400
2004-09-02,0.9774,1.0196,0.9676,1.0120,77008800
2004-09-03,0.9813,1.0012,0.9729,0.9813,71505600
2004-09-07,0.9882,1.0081,0.9499,0.9630,72733200
2004-09-08,0.9630,0.9721,0.9408,0.9431,83498400
2004-09-09,0.9660,1.0541,0.9614,1.0372,129932400
2004-09-10,1.0196,1.0824,1.0165,1.0770,103934400
2004-09-13,1.0755,1.1191,1.0740,1.0977,96775200
2004-09-14,1.0877,1.1099,1.0793,1.1023,68355600
2004-09-15,1.0694,1.0717,1.0273,1.0410,116390400
2004-09-16,1.0586,1.0908,1.0548,1.0801,81002400
2004-09-17,1.0885,1.1303,1.0793,1.1245,100380000
2004-09-20,1.1023,1.1551,1.0885,1.1229,79462800
2004-09-21,1.1482,1.1620,1.1344,1.1528,50390400
2004-09-22,1.1237,1.1497,1.0939,1.0992,62592000
2004-09-23,1.1122,1.1153,1.0801,1.1092,57866400
2004-09-24,1.1138,1.1153,1.0594,1.0755,47631600
2004-09-27,1.0671,1.0793,1.0372,1.0563,40602000
2004-09-28,1.0495,1.0808,1.0395,1.0717,47484000
2004-09-29,1.0709,1.1283,1.0571,1.0977,53722800
2004-09-30,1.1099,1.1367,1.0893,1.1115,61968000
2004-10-01,1.1168,1.1635,1.1115,1.1574,59041200
2004-10-04,1.1712,1.2056,1.1650,1.1903,67393200
2004-10-05,1.1704,1.1918,1.1528,1.1635,63318000
2004-10-06,1.1612,1.1735,1.1344,1.1681,49850400
2004-10-07,1.1895,1.2163,1.1689,1.1750,79807200
2004-10-08,1.1627,1.1673,1.1007,1.1107,69342000
2004-10-11,1.1122,1.1344,1.0923,1.1122,37384800
2004-10-12,1.0747,1.1046,1.0571,1.0962,82723200
2004-10-13,1.1291,1.1436,1.0801,1.0893,67281600
2004-10-14,1.0870,1.0992,1.0487,1.0563,51326400
2004-10-15,1.0586,1.0602,1.0012,1.0273,128048400
2004-10-18,1.0211,1.0563,1.0127,1.0456,57397200
2004-10-19,1.0694,1.0801,1.0311,1.0387,61848000
2004-10-20,1.0357,1.0556,1.0296,1.0510,54020400
2004-10-21,1.0579,1.0885,1.0533,1.0747,101396400
2004-10-22,1.0847,1.0870,1.0135,1.0165,68646000
2004-10-25,1.0097,1.0433,1.0058,1.0211,52916400
2004-10-26,1.1222,1.1627,1.0847,1.1092,245577600
2004-10-27,1.1023,1.1605,1.0893,1.1398,107403600
2004-10-28,1.1268,1.1482,1.1168,1.1275,56155200
2004-10-29,1.1168,1.1321,1.0977,1.1076,74286000
2004-11-01,1.1222,1.1321,1.1084,1.1314,65389200
2004-11-02,1.1245,1.1712,1.1191,1.1474,109575600
2004-11-03,1.1911,1.1980,1.1520,1.1582,91035600
2004-11-04,1.1566,1.1941,1.1421,1.1796,99554400
2004-11-05,1.3564,1.4368,1.3350,1.3503,384901200
2004-11-08,1.3355,1.3832,1.3296,1.3648,71862000
2004-11-09,1.3442,1.3763,1.3434,1.3564,61593600
2004-11-10,1.3549,1.3694,1.3488,1.3564,64591200
2004-11-11,1.3648,1.3832,1.3556,1.3832,50700000
2004-11-12,1.4046,1.4085,1.3717,1.3855,64707600
2004-11-15,1.3717,1.4161,1.3633,1.4062,53647200
2004-11-16,1.4108,1.4261,1.3755,1.4016,47272800
2004-11-17,1.4184,1.4627,1.4100,1.4253,60277200
2004-11-18,1.4368,1.4559,1.4077,1.4437,53252400
2004-11-19,1.5539,1.5715,1.4398,1.4513,212605200
2004-11-22,1.4544,1.4927,1.4429,1.4927,73378800
2004-11-23,1.4804,1.5149,1.4682,1.4988,67689600
2004-11-24,1.4973,1.5294,1.4934,1.5049,42858000
2004-11-26,1.5118,1.5340,1.4988,1.5202,35076000
2004-11-29,1.5317,1.5424,1.4774,1.4904,70438800
2004-11-30,1.4965,1.4980,1.4559,1.4643,57654000
2004-12-01,1.4758,1.5011,1.4666,1.5011,51457200
2004-12-02,1.4865,1.5325,1.4751,1.5210,75865200
2004-12-03,1.5577,1.6075,1.5524,1.5868,134731200
2004-12-06,1.5960,1.6756,1.5662,1.6626,97050000
2004-12-07,1.7598,1.9106,1.7254,1.7460,292705200
2004-12-08,1.7728,1.7989,1.7529,1.7667,87272400
2004-12-09,1.7307,1.7690,1.7016,1.7506,86996400
2004-12-10,1.7912,1.8034,1.7736,1.7843,65284800
2004-12-13,1.7575,1.7805,1.7269,1.7353,73802400
2004-12-14,1.7369,1.7721,1.7338,1.7705,51298800
2004-12-15,1.7878,1.7920,1.7606,1.7866,43276800
2004-12-16,1.8440,1.9030,1.8073,1.8103,152403600
2004-12-17,1.8440,1.8517,1.7445,1.7651,121424400
2004-12-20,1.7858,1.8134,1.7369,1.7460,89872800
2004-12-21,1.7460,1.7713,1.7032,1.7590,89940000
2004-12-22,1.7943,1.8027,1.7575,1.7613,42182400
2004-12-23,1.7514,1.7858,1.7430,1.7659,36697200
2004-12-27,1.7904,1.7981,1.7414,1.7506,30820800
2004-12-28,1.7545,1.7682,1.7346,1.7414,29161200
2004-12-29,1.7361,1.7782,1.7315,1.7568,29473200
2004-12-30,1.7575,1.7721,1.7422,1.7499,25981200
2004-12-31,1.7751,1.8126,1.7682,1.8034,57596400
2005-01-03,1.8662,1.8922,1.7973,1.8050,106671600
2005-01-04,1.8180,1.8211,1.6925,1.7200,79022400
2005-01-05,1.7016,1.7568,1.6925,1.7361,72481200
2005-01-06,1.7667,1.7874,1.7070,1.7192,56356800
2005-01-07,1.7231,1.7361,1.6611,1.6863,76309200
2005-01-10,1.6879,1.7070,1.6802,1.6902,57955200
2005-01-11,1.6741,1.6833,1.6128,1.6381,109338000
2005-01-12,1.6542,1.6588,1.5845,1.6243,105780000
2005-01-13,1.6282,1.6840,1.5922,1.6412,89876400
2005-01-14,1.6718,1.6756,1.6305,1.6465,57391200
2005-01-18,1.6282,1.6764,1.6243,1.6726,46455600
2005-01-19,1.6802,1.6840,1.6274,1.6343,33649200
2005-01-20,1.6014,1.6779,1.6014,1.6381,64008000
2005-01-21,1.6404,1.6733,1.6350,1.6412,59635200
2005-01-24,1.6366,1.6557,1.5662,1.5753,46370400
2005-01-25,1.5838,1.6251,1.5730,1.6029,43970400
2005-01-26,1.6075,1.6458,1.5815,1.6236,42912000
2005-01-27,1.6266,1.7613,1.6167,1.7537,100291200
2005-01-28,1.7606,1.7675,1.7131,1.7514,67105200
2005-01-31,1.7659,1.7874,1.7300,1.7545,56296800
2005-02-01,1.7529,1.7950,1.7422,1.7874,50718000
2005-02-02,1.8578,1.9014,1.8050,1.8869,203540400
2005-02-03,1.8670,1.8800,1.8410,1.8670,69012000
2005-02-04,1.8677,1.9795,1.8670,1.9741,80644800
2005-02-07,1.9726,2.0132,1.9328,1.9504,52162800
2005-02-08,1.9382,2.0009,1.9320,1.9696,45577200
2005-02-09,1.9749,1.9810,1.8907,1.9007,78375600
2005-02-10,1.9106,1.9550,1.9037,1.9451,60237600
2005-02-11,1.9328,2.0162,1.9259,2.0017,55651200
2005-02-14,1.9688,2.0086,1.9519,1.9596,43290000
2005-02-15,1.9726,2.0400,1.9696,1.9772,74850000
2005-02-16,1.9711,1.9994,1.9351,1.9703,46646400
2005-02-17,1.9971,1.9979,1.9374,1.9527,101740800
2005-02-18,2.1027,2.1663,2.0446,2.1640,313212000
2005-02-22,2.1494,2.2421,2.1303,2.1915,142080000
2005-02-23,2.1563,2.1831,2.0851,2.1203,110784000
2005-02-24,2.0913,2.1793,2.0913,2.1762,69549600
2005-02-25,2.1793,2.2191,2.1556,2.2076,52513200
2005-02-28,2.1969,2.2199,2.1778,2.2191,75806400
2005-03-01,2.2290,2.2658,2.1915,2.2137,73714800
2005-03-02,2.1892,2.2015,2.1357,2.1487,94746000
2005-03-03,2.1433,2.1571,2.0882,2.1196,76129200
2005-03-04,2.1257,2.1441,2.0928,2.1104,59312400
2005-03-07,2.1196,2.1762,2.1050,2.1318,51117600
2005-03-08,2.1265,2.1311,2.0101,2.0239,133238400
2005-03-09,2.0109,2.0484,1.9650,1.9711,91014000
2005-03-10,1.9772,1.9948,1.9389,1.9703,68928000
2005-03-11,1.9879,1.9910,1.9083,1.9259,73218000
2005-03-14,1.9657,1.9887,1.9519,1.9803,57214800
2005-03-15,1.9902,2.0094,1.9389,1.9405,37810800
2005-03-16,1.9328,1.9634,1.9068,1.9076,53535600
2005-03-17,1.9137,1.9206,1.8838,1.8884,44258400
2005-03-18,1.8915,1.8961,1.8157,1.8501,63901200
2005-03-21,1.8379,1.9183,1.8379,1.9137,65445600
2005-03-22,1.9152,1.9328,1.8723,1.8792,62299200
2005-03-23,1.8769,1.9328,1.8731,1.9198,72878400
2005-03-24,1.9252,1.9772,1.9221,1.9236,86535600
2005-03-28,1.9366,1.9519,1.8838,1.9022,51118800
2005-03-29,1.8999,1.9213,1.8517,1.8601,58740000
2005-03-30,1.8609,1.8869,1.7966,1.8601,85870800
2005-03-31,1.8494,1.8624,1.8103,1.8188,51831600
2005-04-01,1.8410,1.8517,1.7904,1.8011,51075600
2005-04-04,1.7912,1.7966,1.7506,1.7904,42142800
2005-04-05,1.7912,1.8287,1.7483,1.7590,43012800
2005-04-06,1.7920,1.8218,1.7797,1.7858,56746800
2005-04-07,1.7904,1.8371,1.7644,1.8188,50635200
2005-04-08,1.8264,1.8670,1.7912,1.7950,62154000
2005-04-11,1.8080,1.8142,1.7545,1.7598,32838000
2005-04-12,1.7545,1.7843,1.7154,1.7812,51223200
2005-04-13,1.7835,1.7881,1.6955,1.7070,49840800
2005-04-14,1.7108,1.7269,1.6871,1.6932,35208000
2005-04-15,1.6718,1.6840,1.6190,1.6343,63015600
2005-04-18,1.6243,1.6595,1.6151,1.6228,47310000
2005-04-19,1.6496,1.6917,1.6419,1.6794,36546000
2005-04-20,1.7078,1.7185,1.6266,1.6282,56467200
2005-04-21,1.6618,1.7246,1.6464,1.7200,53815200
2005-04-22,1.7078,1.7192,1.6825,1.7024,33627600
2005-04-25,1.7169,1.7422,1.7085,1.7292,31816800
2005-04-26,1.7300,1.7659,1.6863,1.7215,35314800
2005-04-27,1.6764,1.6825,1.6213,1.6557,60934800
2005-04-28,1.6504,1.6833,1.6343,1.6611,37294800
2005-04-29,1.6687,1.6902,1.6014,1.6787,47835600
2005-05-02,1.6986,1.7177,1.6473,1.6726,33490800
2005-05-03,1.6741,1.7047,1.6565,1.6634,43951200
2005-05-04,1.6710,1.7284,1.6657,1.7162,46881600
2005-05-05,1.7261,1.7713,1.7169,1.7499,61927200
2005-05-06,1.7705,1.7744,1.7300,1.7736,35572800
2005-05-09,1.7812,1.8188,1.7705,1.8065,74533200
2005-05-10,1.7835,1.7843,1.7162,1.7361,73512000
2005-05-11,1.7453,1.7529,1.7039,1.7070,55542000
2005-05-12,1.7070,1.7675,1.7055,1.7445,83558400
2005-05-13,1.9022,1.9497,1.8218,1.9389,265032000
2005-05-16,1.9160,1.9588,1.9152,1.9458,66410400
2005-05-17,1.9343,1.9764,1.9328,1.9673,63980400
2005-05-18,1.9627,1.9864,1.9420,1.9818,55005600
2005-05-19,1.9864,1.9948,1.9558,1.9780,45288000
2005-05-20,1.9757,2.0140,1.9527,2.0132,51700800
2005-05-23,2.0270,2.0805,2.0208,2.0599,70366800
2005-05-24,2.0499,2.0966,2.0400,2.0890,52219200
2005-05-25,2.0905,2.0951,2.0423,2.0622,53527200
2005-05-26,2.0805,2.1364,2.0767,2.1204,78878400
2005-05-27,2.1242,2.1265,2.0844,2.1066,32274000
2005-05-31,2.0974,2.1150,2.0400,2.0744,76317600
2005-06-01,2.0606,2.1318,2.0361,2.0936,79663200
2005-06-02,2.0859,2.1716,2.0859,2.1716,68434800
2005-06-03,2.1640,2.1839,2.1433,2.1663,55962000
2005-06-06,2.1272,2.1693,2.1257,2.1456,51289200
2005-06-07,2.1311,2.1663,2.0859,2.0936,97413600
2005-06-08,2.1027,2.1280,2.0568,2.0790,61872000
2005-06-09,2.0629,2.1670,2.0606,2.1663,61990800
2005-06-10,2.1640,2.1663,2.1272,2.1418,46509600
2005-06-13,2.1433,2.2497,2.1372,2.1892,140991600
2005-06-14,2.1869,2.2260,1.9910,2.0599,240841200
2005-06-15,2.0465,2.0629,1.9726,2.0538,166978800
2005-06-16,2.0530,2.0782,1.9864,2.0645,48924000
2005-06-17,2.0897,2.0936,2.0548,2.0599,45634800
2005-06-20,2.0599,2.1050,2.0262,2.0913,60606000
2005-06-21,2.1050,2.1211,2.0851,2.1112,42817200
2005-06-22,2.1334,2.1479,2.0828,2.1089,70066800
2005-06-23,2.1050,2.1678,2.0974,2.1418,83697600
2005-06-24,2.1380,2.1387,2.0622,2.0737,47563200
2005-06-27,2.0606,2.0775,2.0384,2.0568,35458800
2005-06-28,2.0649,2.0836,2.0423,2.0698,26230800
2005-06-29,2.0691,2.0744,2.0339,2.0507,28357200
2005-06-30,2.0645,2.0836,2.0293,2.0453,59323200
2005-07-01,2.0384,2.0576,2.0132,2.0545,31516800
2005-07-05,2.0561,2.0951,2.0423,2.0867,38844000
2005-07-06,2.0936,2.1517,2.0698,2.1425,70363200
2005-07-07,2.1089,2.1433,2.1020,2.1272,46590000
2005-07-08,2.1403,2.1609,2.1127,2.1540,40813200
2005-07-11,2.1732,2.2084,2.1640,2.1862,39949200
2005-07-12,2.1847,2.1908,2.1295,2.1739,56425200
2005-07-13,2.1869,2.1892,2.1403,2.1770,59478000
2005-07-14,2.2000,2.2428,2.0775,2.0805,187149600
2005-07-15,2.0740,2.0805,2.0224,2.0583,122335200
2005-07-18,2.0522,2.0530,1.9864,2.0071,104490000
2005-07-19,2.0193,2.0392,2.0040,2.0346,51789600
2005-07-20,2.0109,2.0737,1.9833,2.0652,52650000
2005-07-21,2.0384,2.0476,1.9879,2.0300,59452800
2005-07-22,2.0400,2.0691,1.9627,1.9772,69926400
2005-07-25,1.9542,2.0499,1.9458,1.9887,97495200
2005-07-26,1.9803,2.0331,1.9726,2.0300,75949200
2005-07-27,2.0331,2.0805,1.9986,2.0714,80782800
2005-07-28,2.0675,2.0974,2.0392,2.0874,41124000
2005-07-29,2.0790,2.1012,2.0545,2.0714,35166000
2005-08-01,2.0836,2.1119,2.0698,2.1027,38904000
2005-08-02,2.1050,2.1380,2.1020,2.1311,42265200
2005-08-03,2.1223,2.1510,2.1119,2.1311,51825600
2005-08-04,2.1150,2.1242,2.1043,2.1089,35642400
2005-08-05,2.0997,2.1670,2.0913,2.1625,68409600
2005-08-08,2.1770,2.2176,2.1548,2.1701,72554400
2005-08-09,2.1732,2.1785,2.1410,2.1647,29190000
2005-08-10,2.1816,2.1847,2.1104,2.1326,44055600
2005-08-11,2.1326,2.1663,2.1119,2.1625,70155600
2005-08-12,2.2895,2.3125,2.2114,2.2926,229542000
2005-08-15,2.3002,2.3745,2.2711,2.3508,88280400
2005-08-16,2.3286,2.3492,2.2941,2.3110,63748800
2005-08-17,2.3010,2.3393,2.2995,2.3110,60757200
2005-08-18,2.2933,2.3048,2.2413,2.2512,82273200
2005-08-19,2.2551,2.2620,2.2283,2.2352,42223200
2005-08-22,2.2313,2.2673,2.1908,2.2168,54722400
2005-08-23,2.2145,2.2428,2.2068,2.2313,25446000
2005-08-24,2.2168,2.2803,2.2061,2.2329,51462000
2005-08-25,2.2428,2.2604,2.2237,2.2482,29648400
2005-08-26,2.2505,2.2505,2.1923,2.2137,32343600
2005-08-29,2.1931,2.2199,2.1755,2.2176,34339200
2005-08-30,2.2137,2.3025,2.2107,2.2972,94885200
2005-08-31,2.2918,2.3775,2.2849,2.3485,90680400
2005-09-01,2.3416,2.3707,2.3293,2.3492,55688400
2005-09-02,2.3537,2.3538,2.3033,2.3110,46980000
2005-09-06,2.3194,2.3423,2.2842,2.3301,42309600
2005-09-07,2.3270,2.4105,2.3209,2.4043,58801200
2005-09-08,2.3898,2.4625,2.3898,2.4327,64611600
2005-09-09,2.4587,2.4694,2.4189,2.4640,45423600
2005-09-12,2.4663,2.4740,2.4265,2.4556,55658400
2005-09-13,2.4441,2.5421,2.4441,2.5299,85472400
2005-09-14,2.5107,2.5444,2.4878,2.4993,50344800
2005-09-15,2.5375,2.5720,2.5222,2.5437,75975600
2005-09-16,2.5651,2.5789,2.5245,2.5452,51982800
2005-09-19,2.5421,2.5505,2.4954,2.5092,42831600
2005-09-20,2.5283,2.5865,2.5249,2.5582,52219200
2005-09-21,2.5482,2.5988,2.5138,2.5360,62565600
2005-09-22,2.5421,2.5421,2.4227,2.4679,73915200
2005-09-23,2.4625,2.5253,2.4418,2.5039,31464000
2005-09-26,2.5230,2.5421,2.4778,2.5245,40677600
2005-09-27,2.5352,2.5577,2.5138,2.5329,40416000
2005-09-28,2.5406,2.5551,2.5115,2.5482,35355600
2005-09-29,2.5490,2.6026,2.5283,2.6011,51337200
2005-09-30,2.6026,2.6478,2.5972,2.6240,45883200
2005-10-03,2.6386,2.7151,2.6332,2.6960,54988800
2005-10-04,2.6883,2.7519,2.6546,2.6608,51447600
2005-10-05,2.6638,2.6638,2.5567,2.5727,59918400
2005-10-06,2.5697,2.6095,2.4862,2.5636,68551200
2005-10-07,2.5682,2.5938,2.5107,2.5306,55195200
2005-10-10,2.5437,2.5482,2.4656,2.4663,45921600
2005-10-11,2.4755,2.4970,2.4074,2.4357,54004800
2005-10-12,2.4288,2.5023,2.4258,2.4648,65766000
2005-10-13,2.4595,2.4633,2.3576,2.4518,50930400
2005-10-14,2.4694,2.5000,2.4112,2.4518,31125600
2005-10-17,2.4533,2.5000,2.4533,2.4755,24391200
2005-10-18,2.4847,2.4893,2.4189,2.4350,29983200
2005-10-19,2.4036,2.4181,2.3354,2.4143,63595200
2005-10-20,2.4181,2.4817,2.4074,2.4311,35952000
2005-10-21,2.4725,2.4801,2.4281,2.4449,29836800
2005-10-24,2.4663,2.5115,2.4441,2.5115,29101200
2005-10-25,2.4947,2.5352,2.4839,2.5276,33468000
2005-10-26,2.5283,2.5337,2.4549,2.4587,41534400
2005-10-27,2.4633,2.4709,2.3997,2.4074,22778400
2005-10-28,2.4135,2.4862,2.3538,2.4817,46464000
2005-10-31,2.4916,2.5858,2.4916,2.5682,43242000
2005-11-01,2.5490,2.5873,2.5169,2.5368,40048800
2005-11-02,2.5375,2.6868,2.5260,2.6837,52366800
2005-11-03,2.7021,2.7174,2.6309,2.6524,46507200
2005-11-04,2.6539,2.6600,2.5796,2.6072,57027600
2005-11-07,2.6210,2.6298,2.5850,2.5957,37082400
2005-11-08,2.6057,2.6080,2.5360,2.5475,53896800
2005-11-09,2.5525,2.6791,2.5238,2.6623,81888000
2005-11-10,2.7549,2.8146,2.5138,2.5636,250362000
2005-11-11,2.5858,2.6363,2.5743,2.6057,54592800
2005-11-14,2.6064,2.6791,2.5666,2.6608,49366800
2005-11-15,2.6765,2.7021,2.6585,2.6669,49620000
2005-11-16,2.6677,2.6845,2.6057,2.6577,45528000
2005-11-17,2.6795,2.7779,2.6485,2.7756,70326000
2005-11-18,2.7844,2.8077,2.7159,2.7702,46576800
2005-11-21,2.7733,2.8238,2.7549,2.8192,45470400
2005-11-22,2.8338,2.9218,2.8116,2.8942,73170000
2005-11-23,2.8973,2.9279,2.8705,2.8858,41194800
2005-11-25,2.8996,2.9187,2.8797,2.9141,11667600
2005-11-28,2.9218,2.9471,2.8475,2.8996,42452400
2005-11-29,2.7281,2.8054,2.7036,2.7159,104313600
2005-11-30,2.6967,2.7810,2.6960,2.7672,57544800
2005-12-01,2.7901,2.8131,2.7603,2.8001,56203200
2005-12-02,2.8131,2.8200,2.7634,2.8009,33447600
2005-12-05,2.8070,2.8070,2.7396,2.7488,38770800
2005-12-06,2.7534,2.7978,2.7496,2.7603,37525200
2005-12-07,2.7710,2.7878,2.7174,2.7649,35266800
2005-12-08,2.7503,2.7863,2.7113,2.7427,38666400
2005-12-09,2.7511,2.7855,2.7128,2.7817,26289600
2005-12-12,2.7894,2.8284,2.7848,2.8223,28113600
2005-12-13,2.8276,2.8835,2.8070,2.8590,44341200
2005-12-14,2.8376,2.8514,2.7986,2.8322,28747200
2005-12-15,2.8299,2.8514,2.7672,2.7963,33272400
2005-12-16,2.8062,2.8330,2.7794,2.8208,106560000
2005-12-19,2.8345,2.8475,2.7672,2.7741,29229600
2005-12-20,2.7710,2.8131,2.7358,2.7725,30435600
2005-12-21,2.7664,2.8085,2.7419,2.7672,28938000
2005-12-22,2.7649,2.8544,2.7641,2.8514,31833600
2005-12-23,2.8586,2.8774,2.8399,2.8736,21453600
2005-12-27,2.8705,2.9226,2.8613,2.8912,36796800
2005-12-28,2.8912,2.9272,2.8728,2.9180,26442000
2005-12-29,2.9164,2.9256,2.8407,2.8529,31046400
2005-12-30,2.8372,2.8376,2.7871,2.7986,22960800
2006-01-03,2.8142,2.9471,2.8054,2.9256,47281200
2006-01-04,2.9478,3.0121,2.9172,3.0075,51007200
2006-01-05,3.0083,3.0810,3.0029,3.0757,64609200
2006-01-06,3.1109,3.1377,2.9892,3.1262,62338800
2006-01-09,3.1246,3.2303,3.1178,3.2134,56048400
2006-01-10,3.1981,3.2142,3.1576,3.2142,33966000
2006-01-11,3.2173,3.3489,3.2119,3.3306,62630400
2006-01-12,3.3298,3.3811,3.2594,3.2831,49550400
2006-01-13,3.2754,3.3022,3.2081,3.2540,42129600
2006-01-17,3.1989,3.2532,3.1667,3.2517,32923200
2006-01-18,3.1545,3.2793,3.1231,3.2686,45994800
2006-01-19,3.3122,3.4951,3.3061,3.4500,91476000
2006-01-20,3.4553,3.4951,3.3528,3.3535,46160400
2006-01-23,3.3799,3.4010,3.3336,3.3727,33488400
2006-01-24,3.3803,3.4599,3.3711,3.3895,38889600
2006-01-25,3.4063,3.4285,3.3191,3.3596,40023600
2006-01-26,3.4086,3.4775,3.3872,3.4745,44883600
2006-01-27,3.5212,3.5793,3.4905,3.5403,38504400
2006-01-30,3.5587,3.5594,3.4844,3.5005,31578000
2006-01-31,3.4837,3.5020,3.4148,3.4416,38445600
2006-02-01,3.3795,3.4576,3.3665,3.4438,45085200
2006-02-02,3.4745,3.4775,3.3336,3.3390,47373600
2006-02-03,3.3191,3.4109,3.3068,3.3696,50425200
2006-02-06,3.3665,3.4683,3.3459,3.4645,36346800
2006-02-07,3.4683,3.4714,3.3397,3.3413,39940800
2006-02-08,3.3573,3.4377,3.3413,3.4377,39307200
2006-02-09,3.4569,3.5020,3.3581,3.3795,43710000
2006-02-10,3.3841,3.4071,3.2816,3.3604,41499600
2006-02-13,3.3466,3.3956,3.3267,3.3719,28074000
2006-02-14,3.3719,3.3903,3.3336,3.3780,34234800
2006-02-15,3.3803,3.4523,3.3627,3.4431,49329600
2006-02-16,3.5081,3.6207,3.4837,3.6130,130588800
2006-02-17,3.8756,3.8825,3.6130,3.6337,235695600
2006-02-21,3.6214,3.6322,3.5250,3.5564,68406000
2006-02-22,3.5059,3.5786,3.4216,3.5502,93975600
2006-02-23,3.5357,3.5633,3.4859,3.4959,38512800
2006-02-24,3.5112,3.5533,3.4768,3.4951,41641200
2006-02-27,3.5212,3.6589,3.4852,3.6367,66646800
2006-02-28,3.6161,3.6513,3.5724,3.6077,56331600
2006-03-01,3.6077,3.7661,3.5977,3.7447,70393200
2006-03-02,3.7408,3.8029,3.7018,3.7500,54546000
2006-03-03,3.7217,3.8281,3.7087,3.7630,59580000
2006-03-06,3.8388,3.8618,3.7370,3.7554,52902000
2006-03-07,3.7738,3.7852,3.6168,3.6911,60620400
2006-03-08,3.6919,3.7110,3.5411,3.6727,67080000
2006-03-09,3.7209,3.7791,3.6896,3.6919,53670000
2006-03-10,3.6857,3.7347,3.5946,3.6276,52158000
2006-03-13,3.6773,3.6888,3.6367,3.6712,37213200
2006-03-14,3.6758,3.7883,3.6605,3.7730,62779200
2006-03-15,3.7730,3.8388,3.7661,3.8335,51060000
2006-03-16,3.8411,3.8450,3.6903,3.7033,56841600
2006-03-17,3.6888,3.7431,3.6306,3.7332,61858800
2006-03-20,3.7669,3.7669,3.7010,3.7049,29377200
2006-03-21,3.7860,3.9575,3.7860,3.8878,123547200
2006-03-22,3.7868,3.8074,3.6911,3.7761,115857600
2006-03-23,3.7952,3.8618,3.7462,3.8465,66199200
2006-03-24,3.8595,3.9835,3.8501,3.9766,68793600
2006-03-27,3.9804,4.0868,3.9667,4.0838,65144400
2006-03-28,4.0646,4.2009,4.0570,4.1465,79520400
2006-03-29,4.1565,4.3770,4.1297,4.3693,98709600
2006-03-30,4.3563,4.4229,4.2950,4.3992,106330800
2006-03-31,4.4053,4.4573,4.3563,4.3831,83556000
2006-04-03,4.4160,4.4933,4.3509,4.4321,96891600
2006-04-04,4.4466,4.6464,4.4336,4.6395,120061200
2006-04-05,4.6257,4.7000,4.5323,4.6770,111297600
2006-04-06,4.6648,4.7214,4.6005,4.6862,78931200
2006-04-07,4.6602,4.7076,4.5821,4.6740,34133598
2006-04-10,4.6694,4.6908,4.5576,4.5928,63422802
2006-04-11,4.5928,4.6081,4.4535,4.4811,70207200
2006-04-12,4.5193,4.6862,4.4857,4.6617,59830800
2006-04-13,4.5622,4.6143,4.5132,4.5316,73836000
2006-04-17,4.5117,4.6571,4.5071,4.5438,44386800
2006-04-18,4.4550,4.4642,4.3157,4.4367,116548800
2006-04-19,4.4259,4.5132,4.3479,4.4642,51747600
2006-04-20,4.4214,4.5377,4.3509,4.4581,55268400
2006-04-21,4.4902,4.4902,4.2453,4.2973,77001600
2006-04-24,4.3249,4.4719,4.2484,4.4290,67684800
2006-04-25,4.3938,4.4367,4.3019,4.4259,71976402
2006-04-26,4.4566,4.5101,4.3479,4.3953,33052800
2006-04-27,4.3632,4.5071,4.2836,4.4657,46296402
2006-04-28,4.4627,4.5300,4.4305,4.4734,28473600
2006-05-01,4.5163,4.8179,4.5040,4.7306,90247200
2006-05-02,4.7673,4.8225,4.6433,4.7245,53970000
2006-05-03,4.6908,4.8071,4.6663,4.7552,37811202
2006-05-04,4.6617,4.7765,4.6372,4.7245,51112800
2006-05-05,4.7490,4.8056,4.6831,4.7888,33818400
2006-05-08,4.7765,4.8806,4.7229,4.7673,50362002
2006-05-09,4.7612,4.7857,4.6158,4.6219,56164800
2006-05-10,4.5668,4.6204,4.4734,4.5193,75326400
2006-05-11,4.5653,4.6081,4.3234,4.3586,120110802
2006-05-12,4.2606,4.2759,3.9406,4.0310,156817200
2006-05-15,4.0225,4.1243,3.9881,4.0891,55338000
2006-05-16,4.1121,4.1136,3.9559,3.9820,49753200
2006-05-17,3.9682,3.9912,3.7508,3.8212,84107202
2006-05-18,3.8518,3.8886,3.6436,3.6482,68672802
2006-05-19,3.6819,3.8120,3.6452,3.7248,93280800
